model,station,step,limit_mode,RMSE_sum,RMSE_direct,MAE_sum,MAE_direct,R2_sum,R2_direct
random_forest,XS,25,no_limit,109.19588985863693,114.37476403108678,81.58960955922285,85.28082113156083,0.001975668188595625,-0.09493658753964551
random_forest,XS,25,with_limit,108.5866849979326,112.03457427274436,80.65514812868824,83.51804150969794,0.013080577952364836,-0.05058859602873689
random_forest,XS,26,no_limit,110.98059831851344,116.52586329106639,83.02903985474006,86.88874024668348,-0.03091455106743024,-0.13650985024069695
random_forest,XS,26,with_limit,110.44470115012862,113.6747294824783,81.95979130253828,84.77507506259496,-0.020982538763058445,-0.08157441325257353
random_forest,XS,27,no_limit,112.54175729198988,118.66683153391678,84.20248915531828,88.53482142883244,-0.06012220278271907,-0.1786564554904726
random_forest,XS,27,with_limit,112.13886653459075,115.32317141082345,83.01288825222797,85.87458998517992,-0.052545478711690796,-0.11317052925572546
random_forest,XS,28,no_limit,114.12212072781907,120.68023882950197,85.19717219244089,90.00356480425043,-0.09082515884614195,-0.21979767395578587
random_forest,XS,28,with_limit,113.54906386264828,116.64454031420195,83.85339776265596,86.67411133121982,-0.07989764750692929,-0.13957866739823532
random_forest,XS,29,no_limit,115.2493314457833,122.44833777793374,85.89927490230274,91.40293329004707,-0.11248024683092117,-0.2558022790844987
random_forest,XS,29,with_limit,114.68944142216432,117.554597279398,84.54516500044917,87.39479955391319,-0.10169747495319936,-0.15742994683535638
random_forest,XS,30,no_limit,116.6729522381699,123.75157996792223,86.72007120578847,92.3412595668157,-0.14013388525220472,-0.28267604397685586
random_forest,XS,30,with_limit,115.90005081700488,118.61674651366592,85.29009959120167,87.95912436881132,-0.1250782569091775,-0.178440051694984
random_forest,XS,31,no_limit,118.05374715681245,125.12086980294731,87.58445110887027,93.34220688170082,-0.16727996690280622,-0.31121825980614215
random_forest,XS,31,with_limit,116.95843130416786,119.37679493359586,85.82807291498243,88.48980845450038,-0.1457201424459582,-0.19359037535680668
random_forest,XS,32,no_limit,119.2229917784454,126.05092953362016,88.23057747696801,94.19156148282053,-0.19051675110126687,-0.3307840411850136
random_forest,XS,32,with_limit,117.98374990440789,120.19494271455751,86.52742650563876,89.22965629589307,-0.16589615369102062,-0.21000696031595667
random_forest,XS,33,no_limit,120.3773516015355,126.87880640165547,89.06307655251327,94.92277896273943,-0.2145256463401093,-0.3492588962767027
random_forest,XS,33,with_limit,119.20426399522054,120.974169918267,87.29630648995065,89.58909338622642,-0.19096967283783117,-0.2265984824725058
random_forest,XS,34,no_limit,121.31798817533598,126.851552924273,89.81144145148671,94.94044781463006,-0.23358057201278326,-0.3486793188270694
random_forest,XS,34,with_limit,120.60449090499647,121.64882305419003,88.33370358209893,90.0987118788866,-0.2191133328293582,-0.24031770879631242
random_forest,XS,35,no_limit,122.3676880273675,127.18752471972024,90.57066866794783,95.39729583365543,-0.25501995387083576,-0.35583284991611386
random_forest,XS,35,with_limit,121.76945640584051,122.5581944956194,89.14256161033012,90.59749795671217,-0.24277885664648702,-0.25893071715168925
random_forest,XS,36,no_limit,123.24289563333016,128.14306532860277,91.18629181679387,96.2102725927077,-0.2730366553113346,-0.3762817107277452
random_forest,XS,36,with_limit,122.7125446611753,123.0743613374656,89.8589185946356,90.95307531958017,-0.26210371633958385,-0.2695572882170254
random_forest,XS,37,no_limit,123.97335779628861,128.69838044802634,91.65288811194819,96.76310097750799,-0.2881719843458812,-0.38823594397498895
random_forest,XS,37,with_limit,123.29317809428017,123.99704678447797,90.18899091439742,91.81791597084155,-0.2740756519000158,-0.2886643224890937
random_forest,XS,38,no_limit,124.66258166139257,129.33831917398533,92.0196559371727,97.32437506821884,-0.30338227306119814,-0.40298814841088526
random_forest,XS,38,with_limit,123.92286288472751,125.04218337144951,90.64319803875799,92.79954999023263,-0.28796022985787695,-0.31133204311712004
random_forest,XS,39,no_limit,125.27124093568364,129.95163971734527,92.4008910240576,97.86611217128784,-0.3161407505678704,-0.41632559789485235
random_forest,XS,39,with_limit,125.09308101327838,125.9622693981639,91.81633276796568,93.79956529990355,-0.31239979946389473,-0.3307011429629154
random_forest,XS,40,no_limit,125.93349935398764,130.5057673623266,92.78894032358996,98.33660617500985,-0.3300933425677499,-0.4284300770517082
random_forest,XS,40,with_limit,125.69092840467948,126.83485210724065,92.408516709726,94.49316802387436,-0.32497427142818647,-0.3492014230822875
random_forest,XS,41,no_limit,126.50379230508305,130.90802706013415,92.96151589021284,98.39309422987658,-0.3421673403755541,-0.43724938689869375
random_forest,XS,41,with_limit,126.58058487961385,128.4708438821922,93.26895748701806,95.73858524100268,-0.3437973273802053,-0.38423150855843424
random_forest,XS,42,no_limit,127.11350744146135,131.72424382509018,93.28760036837599,98.80010763359286,-0.3551363086509727,-0.4552278753996919
random_forest,XS,42,with_limit,127.82380881653827,129.57579880474879,94.44374764428392,96.43745106543894,-0.37032343625602704,-0.408144964866874
random_forest,XS,43,no_limit,127.25695516967818,132.18057068061313,93.30029044349719,99.10336286033886,-0.35917240103353487,-0.4663807028501732
random_forest,XS,43,with_limit,128.56146252354816,129.9871942837431,94.99015035375393,96.49588884767071,-0.3871808998068087,-0.4181188546896495
random_forest,XS,44,no_limit,127.56088960431778,132.70752958261014,93.60041517621087,99.5111964707748,-0.3656725189728518,-0.47809592924842637
random_forest,XS,44,with_limit,129.26958008932766,131.103813446267,95.54622090700856,97.30895121068103,-0.40250419133620596,-0.4425874187069796
random_forest,XS,45,no_limit,127.80650813379219,132.57555769868682,93.79465540402217,99.38599326391304,-0.3709367879268375,-0.47515758638081507
random_forest,XS,45,with_limit,129.66227793352613,131.18149335469852,95.84314508430492,97.29439264856997,-0.41103824749615825,-0.4442974110225286
random_forest,XS,46,no_limit,127.82101498999681,132.46237019421122,93.84852197533436,99.13212255026136,-0.37124802577919946,-0.4726398050788003
random_forest,XS,46,with_limit,130.03179388573477,131.57264282189246,96.26615810884664,97.58858538688732,-0.4190921565168293,-0.4529232986455036
random_forest,XS,47,no_limit,127.77436506697498,131.71380780964196,94.01514151110766,98.49821523870408,-0.37024729922782296,-0.4560426694008841
random_forest,XS,47,with_limit,130.30661546157486,132.02367731393423,96.51891745662817,98.07243111936378,-0.4250969844069885,-0.462901691303665
random_forest,XS,48,no_limit,128.0161682727464,130.98995799592566,94.32008322836985,97.63791495497559,-0.37634718245711163,-0.4410344256707428
random_forest,XS,48,with_limit,130.9246807121136,132.23618541754956,97.23038852629418,98.30902502444677,-0.4395985388884447,-0.4685846204892965
random_forest,XS,49,no_limit,127.97605438641794,130.49741301343514,94.36310761776346,97.21674125732868,-0.37548476038902523,-0.43021772109964074
random_forest,XS,49,with_limit,130.89395339567,132.4265177157279,97.11937629630536,98.41062297926239,-0.4389228861580714,-0.4728152362763616
random_forest,XS,50,no_limit,127.98927417722747,129.97942191834545,94.51979724299152,96.65848414998163,-0.37576894730282895,-0.41888615986163824
random_forest,XS,50,with_limit,131.01409789250002,133.17315827370592,97.23321726060703,99.24207379828164,-0.4415656057381412,-0.4894699613709248
random_forest,XS,51,no_limit,128.12577618387104,129.89232290068148,94.71213354593793,96.30010517590517,-0.37870505841144153,-0.4169852099683813
random_forest,XS,51,with_limit,131.4072522603647,132.9749110159946,97.69044994437202,99.0078555950642,-0.45023044719756,-0.4850386847771937
random_forest,XS,52,no_limit,127.84785874584284,129.45477685844912,94.47295971444935,96.03921484291988,-0.37273045085898837,-0.40745497724904856
random_forest,XS,52,with_limit,131.68786452801422,133.03236333186726,98.01683434966309,98.94923695484236,-0.45643081983476486,-0.48632219520978537
random_forest,XS,53,no_limit,128.00500904833544,129.36194429847464,94.74736422121146,96.0229068326589,-0.37701348771175525,-0.4063626811709773
random_forest,XS,53,with_limit,131.84638414526844,133.17914957789282,98.30568202157244,99.01092007517204,-0.46090075191552304,-0.49058497609252427
random_forest,XS,54,no_limit,127.97089587212054,130.24781127585294,94.84841304647212,96.91480055598193,-0.376279640734845,-0.42569009678937175
random_forest,XS,54,with_limit,132.00694249869002,133.34787061653338,98.37584610919119,99.23308436997348,-0.46446099576328925,-0.4943641314782128
random_forest,XS,55,no_limit,127.54646144698624,130.50814143931314,94.7731334402287,97.33402824797952,-0.3671655095880286,-0.43139493047055066
random_forest,XS,55,with_limit,132.15490758495224,133.5299169131607,98.51501817082583,99.41128159835625,-0.46774583117632273,-0.49844712359997656
random_forest,XS,56,no_limit,127.51291831897433,130.44920514607227,94.95622614653703,97.3816049812746,-0.36644650920169153,-0.4301024124394288
random_forest,XS,56,with_limit,131.67302108082654,133.1811452653408,98.08076587923273,99.13034342119525,-0.457061439603218,-0.4906296492117723
random_forest,XS,57,no_limit,127.31803209505694,130.27024597745503,95.02677441771516,97.3155509059966,-0.36227284427567885,-0.4261812787328998
random_forest,XS,57,with_limit,131.75098107383644,132.3832394455695,97.97909928306339,98.32563084971632,-0.45878732279810897,-0.4728220354181387
random_forest,XS,58,no_limit,127.19824591282934,130.29643536140532,95.10751270433846,97.43250326830996,-0.3605566018725792,-0.4276424018039504
random_forest,XS,58,with_limit,131.63425784118766,132.59444665792552,97.70660283397979,98.33798527021214,-0.4571096275937716,-0.4784445470776606
random_forest,XS,59,no_limit,127.21139712771019,130.34672232021964,95.06753216263853,97.26757843740644,-0.36083795633766336,-0.4287445907966374
random_forest,XS,59,with_limit,131.53479805254497,132.58839683956418,97.42742179334769,98.31159937131511,-0.4549085430519413,-0.47830963770334534
random_forest,XS,60,no_limit,127.31969459819797,129.8313794029294,95.00751505367944,96.65456870810775,-0.36315595682251045,-0.41746946433431376
random_forest,XS,60,with_limit,131.29554832960073,132.57067881396964,96.89607993666964,97.92613503473652,-0.44962066634829223,-0.47791456575842184
random_forest,XS,61,no_limit,127.35372897250458,130.09602234040315,94.91111874122676,96.63151204454275,-0.36388483637457525,-0.42325397656046304
random_forest,XS,61,with_limit,130.9167850068384,132.0886825940838,96.50275551077704,97.21227584145214,-0.4412689564143635,-0.46718739332288517
random_forest,XS,62,no_limit,127.4233577997251,130.259153973643,94.76856241544938,96.6809885036857,-0.36537661306545943,-0.42682554330239664
random_forest,XS,62,with_limit,130.61111395549963,131.95694406613515,96.13025394164575,97.0427475843793,-0.4345465199724743,-0.46426225670612586
random_forest,XS,63,no_limit,127.78754111153663,129.59801187636828,95.05048061877059,96.1247056074882,-0.37390043549927143,-0.41310656019084724
random_forest,XS,63,with_limit,130.18926164194392,131.926336669177,95.79541391782813,96.8652550476286,-0.4260296715804588,-0.4643376890844737
random_forest,XS,64,no_limit,127.87765182641367,129.6528202053882,95.03371760440056,96.05520578469218,-0.37583875906157815,-0.4143020474575325
random_forest,XS,64,with_limit,130.12577604190335,131.7686358246009,95.64148782623427,96.5943491212509,-0.4246392300862947,-0.46083892948407024
random_forest,XS,65,no_limit,128.17449150507773,130.0489364827353,95.10023813623197,96.27776334578397,-0.3822335831535433,-0.4229572216018611
random_forest,XS,65,with_limit,130.54463329895438,132.01923328978054,95.7710128292797,96.63381219627738,-0.4338254325375377,-0.4664006572529913
random_forest,XS,66,no_limit,128.43880650885728,130.00551408158884,95.1675946352563,96.02454024668387,-0.3879402065011366,-0.42200714994973865
random_forest,XS,66,with_limit,130.59074111834988,132.7202066399224,95.63350191549175,96.87043096727378,-0.4348384537151191,-0.48201408964379766
random_forest,XS,67,no_limit,128.53838243094665,130.47838027584788,95.12248071762032,96.22933450709864,-0.39009312279667574,-0.4323704334085361
random_forest,XS,67,with_limit,130.88423705531488,132.59779283212816,95.62284982695523,96.73372950858452,-0.44129515155802923,-0.47928149410211907
random_forest,XS,68,no_limit,128.63519128250644,131.0266476376545,95.2475670339427,96.50323898403173,-0.39281441555081287,-0.44508342230379094
random_forest,XS,68,with_limit,131.02227228722646,132.989533577605,95.55311501886966,96.8953461141425,-0.4449869130681954,-0.4887047890707632
random_forest,XS,69,no_limit,128.94055132176473,131.108663137972,95.48177621516595,96.81866994851453,-0.3994349160572457,-0.446893074543127
random_forest,XS,69,with_limit,130.9360520595341,133.20026074286423,95.43026173984651,96.89964191649372,-0.4430857689996843,-0.4934263498587368
random_forest,XS,70,no_limit,128.87480307997134,131.77910437232495,95.55972798452375,97.38104387686631,-0.3980081046201085,-0.46172866223767484
random_forest,XS,70,with_limit,130.9776396943545,133.14335911359015,95.46362077140535,96.8399482490813,-0.4440026143432749,-0.49215067305247695
random_forest,XS,71,no_limit,128.99678918124783,131.88316117621926,95.82266844670255,97.55745345441287,-0.4006559188567709,-0.46403802480301004
random_forest,XS,71,with_limit,131.08064287165132,133.21674417004442,95.48925036244624,96.97125203980374,-0.4462746867721661,-0.49379599339401836
random_forest,XS,72,no_limit,128.6372530685274,132.40900132497663,95.5803395107082,98.14934776876603,-0.39285906442608676,-0.47573602667007897
random_forest,XS,72,with_limit,131.02403253737913,133.16203652041824,95.59051888012071,97.02257925018701,-0.4450257393757504,-0.4925693414731622
random_forest,XS,73,no_limit,128.99431144276565,132.4092954363279,95.82699920668173,98.25940394338926,-0.40133624253059086,-0.4765160977672094
random_forest,XS,73,with_limit,130.9372826058686,132.89758291778745,95.52867813906173,97.03745576427889,-0.44386930579740946,-0.4874261124923358
random_forest,XS,74,no_limit,128.5849656895057,132.35549628525746,95.46275112715817,98.25414285286689,-0.39245645762142045,-0.47531649656579766
random_forest,XS,74,with_limit,130.59244161024242,133.06784531878756,95.32566190992715,97.405939126166,-0.436274071366902,-0.4912398006522791
random_forest,XS,75,no_limit,128.4858738287972,132.96472606038438,95.3383609461363,98.68388081794677,-0.3903111378449804,-0.48892946100918877
random_forest,XS,75,with_limit,130.5823940780191,133.03335453541,95.42218759277618,97.49029460296916,-0.43605307151900075,-0.4904668511387038
random_forest,XS,76,no_limit,128.02972793244533,132.83851610388407,95.0176661699987,98.43095535829711,-0.3804569963506397,-0.4861042224299932
random_forest,XS,76,with_limit,130.37870409512874,133.50819586231148,95.29564986022369,98.07770270088044,-0.43157648811889526,-0.5011258070644051
random_forest,XS,77,no_limit,127.92950725340808,132.42896561469797,94.81627805923293,98.1580988916897,-0.37829662016296517,-0.47695482062564043
random_forest,XS,77,with_limit,129.87380667485368,133.39264888679713,95.00465615325882,98.0351472183729,-0.42051026769027877,-0.49852858091111485
random_forest,XS,78,no_limit,127.51142744263535,131.65244051967818,94.51199216678866,97.42487724110966,-0.36961714923503197,-0.46001997907589653
random_forest,XS,78,with_limit,129.49394260773835,132.95050461709988,94.90197047037576,97.84537787681994,-0.4125371465534917,-0.4889528668212988
random_forest,XS,79,no_limit,127.07519504319318,130.98442703120864,94.10931026034221,96.9118421394937,-0.3602619192690295,-0.4452410865148497
random_forest,XS,79,with_limit,129.20428574979084,132.32182593123127,94.83147261212508,97.52192249008615,-0.4062249830465079,-0.4749046351781818
random_forest,XS,80,no_limit,126.71748852211486,130.31060213258422,93.76278202035151,96.27752406960144,-0.35261464043576507,-0.43040978812039477
random_forest,XS,80,with_limit,128.7824056288632,131.9825073327766,94.65707374269535,97.41772310623872,-0.3970567143067658,-0.4673500100632191
random_forest,XS,81,no_limit,126.20767355633511,129.75296282476995,93.27711415846753,95.93803049011659,-0.34175274575873593,-0.4181936520585987
random_forest,XS,81,with_limit,128.74473811515645,130.93939020124597,94.89474680613597,96.91051483683354,-0.39623958471918197,-0.44424741286002156
random_forest,XS,82,no_limit,126.1725323639999,129.22933345262385,93.21136649190504,95.59143041394735,-0.3410056560508461,-0.40677026092867585
random_forest,XS,82,with_limit,128.30594674010345,130.86828219114756,94.8990954157386,97.16639299610861,-0.3867383987683839,-0.4426792113590574
random_forest,XS,83,no_limit,125.69344975370488,128.52596557448254,92.83903619643596,95.05605523224921,-0.33077753729976145,-0.39143178626589914
random_forest,XS,83,with_limit,128.6508392541775,130.60711636272706,95.24496071528543,97.31268960637638,-0.3941368834697885,-0.43685800396113983
random_forest,XS,84,no_limit,125.2439326402876,128.16420219249633,92.59595557337184,94.98388196046636,-0.3212760462534474,-0.38360985476031173
random_forest,XS,84,with_limit,127.9368667714276,130.5927991753642,94.73241683946688,97.39841186497013,-0.37870576207850903,-0.4365430037025293
random_forest,XS,85,no_limit,124.28993840091775,127.29340779354294,91.94606296795062,94.1450140924757,-0.3012241510641629,-0.36487222551909415
random_forest,XS,85,with_limit,127.74851989298243,130.4095786882288,94.76070046312446,97.39866073044665,-0.37464932724123523,-0.43251491832374533
random_forest,XS,86,no_limit,123.87169569096126,127.23469716382635,91.82038633101934,94.27141704205495,-0.2924814991017426,-0.36361349531838205
random_forest,XS,86,with_limit,127.3490700693076,130.41951117076772,94.43025148633188,97.4073531203728,-0.36606613659175236,-0.43273313804964864
random_forest,XS,87,no_limit,123.66361978629578,126.50777618050064,91.78501453702667,94.00000666023786,-0.28814300382403246,-0.34807673221225266
random_forest,XS,87,with_limit,127.38871938428912,130.2211177224851,94.49053074648185,97.18045998664384,-0.3669169008454405,-0.4283775217878434
random_forest,XS,88,no_limit,123.30845375397952,126.16974638009631,91.68599313678769,93.70320486210855,-0.2806858091251705,-0.34081034976239155
random_forest,XS,88,with_limit,127.31019975148509,129.96779039871092,94.51564704553081,97.07381549449647,-0.365159176149046,-0.42274924723509866
random_forest,XS,89,no_limit,123.29996203386622,126.32155168016719,91.71824809205357,93.90029974927678,-0.2805094246089721,-0.34403877135377603
random_forest,XS,89,with_limit,127.02567504609003,129.74243943618245,94.3944902962691,96.76921730867157,-0.35906402473366117,-0.41781971889807457
random_forest,XS,90,no_limit,122.9821116658683,126.17261498133145,91.49338258384522,93.9771644444886,-0.273915979214729,-0.34087131990872255
random_forest,XS,90,with_limit,126.55131463876153,129.87746008399267,94.18022311968001,96.90523784243358,-0.3489324916091445,-0.42077225392396267
random_forest,XS,91,no_limit,122.6832504657186,125.33713354622837,91.40557159002084,93.32001409508607,-0.2677319667457525,-0.32317232841433685
random_forest,XS,91,with_limit,126.30420026545617,129.64522969938727,94.14686241440862,96.79873573006411,-0.3436695647991501,-0.415695907303947
random_forest,XS,92,no_limit,122.38121150868146,125.75026386420188,91.2408015680004,93.47949152102213,-0.26149748737771317,-0.33190945998899046
random_forest,XS,92,with_limit,126.17128240764181,129.69197336401328,94.12530556329165,96.80779774995787,-0.34084299679904206,-0.41671695134145303
random_forest,XS,93,no_limit,122.07833176167718,125.60999856745849,91.06419092413864,93.59408815789331,-0.25499841431954695,-0.3286617319031584
random_forest,XS,93,with_limit,125.86296895720076,129.5556400116112,93.94149413318483,96.78171860216948,-0.33401879796402056,-0.4134441526335071
random_forest,XS,94,no_limit,122.27164798084647,125.96245387555604,91.31278267907139,93.80848273016404,-0.25897624786064255,-0.3361285082729435
random_forest,XS,94,with_limit,125.6588094441784,129.1340877735168,93.9026306948985,96.41653588921031,-0.3296945437079881,-0.404260898805173
random_forest,XS,95,no_limit,122.31411072734014,126.11487954973836,91.42638552568985,94.13128984280301,-0.2598508393610408,-0.33936413136299803
random_forest,XS,95,with_limit,125.88525176004963,129.07761313403566,94.11773218502107,96.62687114723438,-0.33449118963629254,-0.40303290721941876
random_forest,XYA,1,no_limit,16.24837233586856,16.448769640342856,9.8934139557464,10.207357944035143,0.9791833526073379,0.978666707013898
random_forest,XYA,1,with_limit,16.237594269978246,16.51706382018016,9.910400471567817,10.245571514687294,0.9792109601459797,0.9784891904777292
random_forest,XYA,2,no_limit,26.819448083518168,26.75600803504562,16.780917817033288,16.94402792349591,0.9432859406345855,0.9435539317795398
random_forest,XYA,2,with_limit,26.771147727118343,26.762158395890502,16.873621285498423,16.99264738763378,0.9434900345144261,0.9435279784618134
random_forest,XYA,3,no_limit,35.40776330080014,35.09359973591035,22.56259305367385,22.392621875043705,0.9011503132083909,0.9028966646244926
random_forest,XYA,3,with_limit,35.258454126533564,35.047282890481156,22.749424405625284,22.606992923958504,0.9019822237927714,0.9031528111740332
random_forest,XYA,4,no_limit,42.250083012018486,42.40231892725923,27.263350102449934,27.308977882999255,0.8592548481238031,0.8582387521774851
random_forest,XYA,4,with_limit,42.05125940575378,42.21530629408761,27.687423172496523,27.714786170133962,0.860576389448308,0.8594864519297143
random_forest,XYA,5,no_limit,48.144454641053834,48.436096871513556,31.71987921510073,31.887955552195862,0.8172443324499075,0.8150234866614936
random_forest,XYA,5,with_limit,47.90579519978403,48.430711151538645,32.341139631458844,32.536984943712376,0.8190517372414289,0.8150646202944857
random_forest,XYA,6,no_limit,53.52724217018607,54.29146172907774,35.92305693440628,36.43886617725989,0.7740938535498794,0.7675971871553539
random_forest,XYA,6,with_limit,53.10799304235704,54.14815215659285,36.46723094363765,37.0676814789235,0.7776187893365745,0.7688224844477997
random_forest,XYA,7,no_limit,58.34554789771127,59.21407785521993,39.74371258932022,40.26786624729668,0.7315930507736175,0.7235425794284183
random_forest,XYA,7,with_limit,57.64408376880309,59.00900197969403,40.26413685691703,41.08578501138912,0.738008143635271,0.7254541712077631
random_forest,XYA,8,no_limit,62.77250893451113,63.36860736986993,43.37503474301046,43.60820870489942,0.6893356721189678,0.6834074145331247
random_forest,XYA,8,with_limit,61.773078452108415,62.647722271433636,43.72217619412404,44.21397991239992,0.6991493850559737,0.6905695954677942
random_forest,XYA,9,no_limit,66.29437961085773,67.6735899115753,46.14608530906822,46.961054706194716,0.6534979284482187,0.6389304668840505
random_forest,XYA,9,with_limit,65.05899266735881,66.72980389509026,46.56326546814448,47.57878632855014,0.6662916427412919,0.6489313001629314
