station,model,limit_mode,target,step,rmse,mae,mape,r2
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,32,54.049401867393,40.87616677367017,32150528424.452637,0.09802707881882144
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,33,54.57079033519654,41.08083278858053,31377126648.73437,0.08033374924447467
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,34,54.567812943073776,41.22559532815221,32928583522.72506,0.08043410081846591
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,35,54.4411387495086,41.104260881919494,32213057242.77263,0.08469852181970394
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,36,54.93834328248186,41.51492533570746,34285081228.13157,0.06790349491131242
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,37,55.64566583299051,41.73675410820074,33966541490.90536,0.04374779658356043
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,38,55.683401626920705,41.79501034977933,34254091700.604088,0.04255172757591974
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,39,55.617619880505174,41.9531239251216,35817447628.12674,0.04481255989845412
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,40,56.1026436911051,42.269298364239965,36499493128.502205,0.02808013767276496
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,41,56.54857006036941,42.526610177639505,37889524825.42522,0.012568314907035694
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,42,56.570212895240665,42.654978493548676,39278634464.0765,0.011812330785366143
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,43,56.95488650934712,42.98297212344146,39438159808.84218,-0.0019584073560412474
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,44,57.19986479193292,43.16946667647088,40638177219.91472,-0.01059632959491097
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,45,57.41630653519152,43.18197324190058,40510006721.66709,-0.01825890272499575
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,46,56.81574543729452,43.074492678235366,42436150753.95019,0.002931191463852456
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,47,57.44952887629576,43.593410184586936,43339887112.37694,-0.01943761775309305
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,48,57.229950974595276,43.62109753494796,44278153667.28045,-0.01180501816724111
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,49,57.8760325623808,43.95004097381112,44504681625.489174,-0.03477895094165517
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,50,57.90170481830585,44.11650372817531,45734987977.04116,-0.03569715492569614
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,51,57.931288301828246,44.15886375700932,45691922519.40051,-0.03675575439452072
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,52,58.33660920849327,44.50193183769651,46909238876.38257,-0.051313995439589144
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,53,57.95186670390319,44.52864521851174,48888768890.64615,-0.0375195482071673
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,54,57.11463826260535,44.07418551105937,50032211348.39952,-0.007758081936253491
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,55,57.95889165344114,44.59616711300524,50842216267.68343,-0.037771100560671345
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,56,57.605688914693616,44.45104618158394,51814759311.97199,-0.02516124132456854
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,57,57.522715038104074,44.371809615118664,53448306213.455925,-0.022210132031028174
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,58,56.4771915828562,43.75393249707949,54185457313.729965,0.014717620848395119
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,59,56.5789003923981,43.87115022784784,55443305734.93067,0.0111656689902212
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,60,56.41127994792084,43.74555956690275,56005564565.8073,0.017016023997485696
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,61,55.93734687162574,43.53142840284085,56394334628.164505,0.03346350217920935
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,62,55.474265306596585,43.19192902540306,57636494480.59673,0.04940035206064486
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,63,55.72344101131922,43.33347622740614,58004861710.50673,0.040982181965981024
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,64,55.32498749661915,42.915943183214225,58782310477.18084,0.054648165759696776
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,65,54.823957018781094,42.36995997044857,59664788238.34453,0.07169309910223587
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,66,54.428535118095105,41.97435869018499,60620010251.83922,0.08503577368209436
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,67,54.636984738298494,41.81260479119959,59501818384.00489,0.0780141200229858
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,68,54.12911577128018,41.46469497263581,61246912929.11588,0.09512208880245265
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,69,54.072805784421455,41.35561992590743,61533516535.67577,0.09700378072611338
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,70,54.07040470199778,41.298440199491914,61518932656.65276,0.09708397335458685
