model,station,step,limit_mode,RMSE_sum,RMSE_direct,MAE_sum,MAE_direct,R2_sum,R2_direct
lightgbm,XYB,9,with_limit,126.08427415290213,125.6881945398542,87.829721497653,87.95230860916497,0.7660194475585744,0.767487185916063
lightgbm,XYB,10,no_limit,133.28783876993154,133.47577632154415,94.16294283939284,94.25846631334949,0.7385197034306634,0.7377818024700693
lightgbm,XYB,10,with_limit,134.26512850946744,134.10060852933043,94.2458108011992,93.88732689217682,0.7346712075341422,0.7353210433332376
lightgbm,XYB,11,no_limit,140.81682169163372,140.74900639792116,99.43568825858249,99.39054196808074,0.7080830773832819,0.7083641754051677
lightgbm,XYB,11,with_limit,141.32579074222124,141.33085017885003,99.99690076095042,98.9241147529648,0.7059690517246135,0.7059479988428947
lightgbm,XYB,12,no_limit,147.59783145298846,147.25633005328265,104.73621554367429,104.47879280393983,0.6792917367842674,0.6807740840141336
lightgbm,XYB,12,with_limit,148.0150539849448,147.8342637288836,104.75241515050435,103.97404856073582,0.6774760484166676,0.6782634491017072
lightgbm,XYB,13,no_limit,154.48091295480512,154.19306744222806,109.74144692501879,109.3920489830649,0.6486824453846765,0.6499904512214615
lightgbm,XYB,13,with_limit,154.545841491289,154.32581117886014,109.65634014889815,109.24814433343865,0.6483870648373306,0.6493875502563798
lightgbm,XYB,14,no_limit,160.7909982075724,160.94523712620477,115.75524804370409,114.91786490796103,0.6194104509408933,0.6186799389596866
lightgbm,XYB,14,with_limit,161.06977017304231,160.3891746226874,115.85985741494393,114.10554176312621,0.6180896099554916,0.6213102932149892
lightgbm,XYB,15,no_limit,167.19597010543546,167.62286905984712,120.1297069486126,119.56767742645224,0.5884856286362554,0.5863815189620019
lightgbm,XYB,15,with_limit,166.91195584037544,166.5557801851593,119.93414139560102,119.39008299375901,0.5898825125876543,0.5916309554666922
lightgbm,XYB,16,no_limit,173.07647262229386,173.37903641313986,124.06275274004338,124.01227203819906,0.5590726696653405,0.5575297071615244
lightgbm,XYB,16,with_limit,172.02935706643706,172.32241681889585,123.73579471240612,123.40790895236265,0.5643917659886234,0.5629063453599734
lightgbm,XYB,17,no_limit,178.6848416087811,178.9986794634029,128.14210659932255,127.91714124865918,0.5300340745018303,0.5283817505197939
lightgbm,XYB,17,with_limit,177.44500118750497,176.35294016529687,127.53016944473775,126.87288412031903,0.5365333523988268,0.5422204824019865
lightgbm,XYB,18,no_limit,184.12551542024732,184.31097100866353,132.22478331943051,132.18004727933345,0.5009789116995793,0.499973153679124
lightgbm,XYB,18,with_limit,182.61369114145947,183.31083221073456,131.94740091391432,131.98893449591336,0.509140028706679,0.5053850875821954
lightgbm,XYB,19,no_limit,189.64076266710006,189.74052386974003,135.9860299487026,136.5457579787017,0.47071266741467466,0.4701556539484948
lightgbm,XYB,19,with_limit,187.42832231092652,188.0338154268985,135.40903232014134,135.6072988171208,0.48299046904834253,0.4796446421205044
lightgbm,XYB,20,no_limit,194.95550230745553,195.43544545358566,142.0151736876612,140.54169507518273,0.4406300812006737,0.4378725677048857
lightgbm,XYB,20,with_limit,192.86515448117055,192.51404290134255,139.52274441496974,139.5594830004773,0.45256110215282574,0.45455251605462543
lightgbm,XYB,21,no_limit,199.95994128313623,200.14314139732753,145.13855665375743,144.45960210965123,0.411717797156784,0.4106393537829067
lightgbm,XYB,21,with_limit,196.6556104471029,195.9888893918429,142.98319164594352,142.09407285132704,0.43099983680243537,0.4348514564871139
lightgbm,XYB,22,no_limit,204.20761321674547,204.68121607113784,149.5381861782448,148.23241111384746,0.38645903157747663,0.3836098556522852
lightgbm,XYB,22,with_limit,200.32587263141892,199.91576757127373,146.70907260213897,146.11028738110966,0.4095626867516321,0.4119776865923198
lightgbm,XYB,23,no_limit,208.88666910316522,208.58892470559317,153.38256577658834,152.41018426079282,0.358020502793563,0.3598493372622825
lightgbm,XYB,23,with_limit,203.89063444003773,202.99288643923558,150.24649859388305,148.8673511523679,0.38836227625460085,0.3937366053458461
lightgbm,XYB,24,no_limit,213.79453688513843,212.63703811546102,157.21114665604804,156.72417323704556,0.32771919394624005,0.3349790397694359
lightgbm,XYB,24,with_limit,207.89420899526831,207.63609673819968,153.64136331891396,152.4011226667719,0.36431452350533766,0.36589202157793166
lightgbm,XYB,25,no_limit,217.34285311276804,216.81222946563258,160.22005983560925,159.02008610302815,0.3052185208022815,0.30860687650301144
lightgbm,XYB,25,with_limit,211.08989945989762,210.09965495335166,156.24384299018163,155.25788783020533,0.3446211660867743,0.350755643038582
lightgbm,XYB,26,no_limit,220.9650585136477,220.6376351626351,163.68278874614876,163.19080313192424,0.28210161318214466,0.2842275831883916
lightgbm,XYB,26,with_limit,214.254483079432,213.28938675198253,159.17054387948357,158.19917092540808,0.3250437765822053,0.33111068050117687
lightgbm,XYB,27,no_limit,223.99764318658077,223.22581236777617,166.02821273173848,165.2011231588572,0.26226112680513713,0.26733643545954155
lightgbm,XYB,27,with_limit,216.76840487372286,216.03769995688344,161.96902057036576,161.5118413728095,0.3091118657966012,0.3137618467921236
lightgbm,XYB,28,no_limit,226.49742754723172,226.09719490425312,167.64175552760668,167.41133669482403,0.24570310842698995,0.24836651622302341
lightgbm,XYB,28,with_limit,219.97715383646783,218.48797667942142,163.9477309945687,163.04910531795724,0.2885065151754238,0.29810708912940775
lightgbm,XYB,29,no_limit,228.17691133902176,226.4011302323426,170.4324742526626,168.6533790524437,0.23471279461908412,0.24657810061045426
lightgbm,XYB,29,with_limit,222.07812512955468,219.56834154514945,166.41980270934505,165.46900561496463,0.2750757583224428,0.29136842201330293
lightgbm,XYB,30,no_limit,230.53559243622882,228.7464982626922,171.6990720939735,170.46220178144176,0.21880936235934534,0.23088732746340834
lightgbm,XYB,30,with_limit,225.37827207357736,223.30593671449017,169.276197027355,167.6046216779705,0.25337049506084,0.2670377684104316
lightgbm,XYB,31,no_limit,231.977824463849,230.93574330538232,173.33993033392753,172.680643332987,0.20926253303706022,0.21635081244371346
lightgbm,XYB,31,with_limit,224.9857002245918,224.7735684150215,170.10923400964467,169.57028954029602,0.256211933069615,0.2576138597257611
lightgbm,XYB,32,no_limit,234.88408728398213,233.40370685018115,175.51418735224874,175.7913593867767,0.1893254000929333,0.19951191322069728
lightgbm,XYB,32,with_limit,228.98935691934443,228.80810822753782,172.75690014879893,171.73761930023903,0.22950474299737544,0.23072397860871807
lstm,XS,1,no_limit,60.882334430370356,105.2576161972328,34.54256959426689,65.05809015311368,0.6873770403401638,0.06557308781824345
lstm,XS,1,with_limit,60.49959913489563,105.11459411880804,34.38995382731466,64.95547784873146,0.6912952786199127,0.06811072618925396
lstm,XS,2,no_limit,64.88896243676886,106.22193615421246,40.97498742359922,68.11520389439684,0.6447198731580309,0.047954549913351685
lstm,XS,2,with_limit,63.41827739051224,106.29556116461472,39.52419276265656,67.94988233592618,0.6606419638896842,0.046634320763757175
lstm,XS,3,no_limit,69.73195416047102,108.16611914235509,46.793610136123924,71.59389606812788,0.5897081149508847,0.012784986357400774
lstm,XS,3,with_limit,66.57577459763027,106.7028210782582,44.22308970910422,69.97080215754781,0.6260085174129657,0.039314891380643036
lstm,XS,4,no_limit,74.29015454047327,109.18220488965797,52.1211100079789,74.18818794114738,0.5341143342957284,-0.006283949662846622
lstm,XS,4,with_limit,69.78802129229452,107.8606071164575,48.025520800051105,72.2526012196505,0.5888705430548131,0.017929771143360917
