station,model,limit_mode,target,step,rmse,mae,mape,r2
XS,mlp,with_limit,XS_ACTIVE_POWER_YI,7,27.73523499535864,20.03321845809837,32.676057170366114,0.7303128300710329
XS,mlp,with_limit,XS_ACTIVE_POWER_STATION,1,17.98848984366559,11.903073811332126,9.81216803362852,0.9729152802264255
XS,mlp,with_limit,XS_ACTIVE_POWER_STATION,2,27.138081840095147,18.26580481622443,15.474758608499792,0.9383556565198883
XS,mlp,with_limit,XS_ACTIVE_POWER_STATION,3,34.695564488140384,23.936393657263434,19.711193809254148,0.8992706719618241
XS,mlp,with_limit,XS_ACTIVE_POWER_STATION,4,41.922646090480484,29.164535846795495,23.77651813329583,0.8529363316023566
XS,mlp,with_limit,XS_ACTIVE_POWER_STATION,5,48.31335914153334,34.3490865394519,27.53203163851079,0.8046819005041326
XS,mlp,with_limit,XS_ACTIVE_POWER_STATION,6,53.3491314277514,37.480847303226035,31.133732783563122,0.7618433418890546
XS,mlp,with_limit,XS_ACTIVE_POWER_STATION,7,58.596057911492885,41.4415930274189,34.522913196099836,0.7126939175272964
XS,mlp,no_limit,XS_ACTIVE_POWER_JIA,1,9.615467115302575,6.693196552275602,10.946605921049605,0.9710165775118673
XS,mlp,no_limit,XS_ACTIVE_POWER_JIA,2,14.981736048292417,10.286344894320603,16.764496948300923,0.9296388099465427
XS,mlp,no_limit,XS_ACTIVE_POWER_JIA,3,19.25250904828381,13.338304997443968,22.083588601288987,0.8838441496675836
XS,mlp,no_limit,XS_ACTIVE_POWER_JIA,4,23.02785482934214,16.224451132097172,26.61975208178855,0.8338220557903309
XS,mlp,no_limit,XS_ACTIVE_POWER_JIA,5,28.00145399293807,19.92222128279723,34.43772411743981,0.7542873125451601
XS,mlp,no_limit,XS_ACTIVE_POWER_JIA,6,32.01797778800007,22.99663253889568,38.331514294329374,0.6787418056025257
XS,mlp,no_limit,XS_ACTIVE_POWER_JIA,7,33.77489503881459,24.38223880960471,41.239213944439854,0.6425177915725715
XS,mlp,no_limit,XS_ACTIVE_POWER_YI,1,8.345911736012303,5.876228605473235,9.150557624433048,0.9755754891726559
XS,mlp,no_limit,XS_ACTIVE_POWER_YI,2,12.83004379029645,9.024968492960648,13.960316415643767,0.9422789029204499
XS,mlp,no_limit,XS_ACTIVE_POWER_YI,3,16.310667196822184,11.470863885990706,18.303721678420768,0.9067304161724418
XS,mlp,no_limit,XS_ACTIVE_POWER_YI,4,20.073361197016354,14.26402740447139,23.037210478776174,0.8587342808816736
XS,mlp,no_limit,XS_ACTIVE_POWER_YI,5,23.713227234630324,17.03900669741974,27.308040490466944,0.8028585656682992
XS,mlp,no_limit,XS_ACTIVE_POWER_YI,6,26.9422436946975,19.5349672534763,30.40058442033404,0.7455138766234686
XS,mlp,no_limit,XS_ACTIVE_POWER_YI,7,28.083333194836474,20.315124384727582,33.067248260352116,0.7235007921787502
XS,mlp,no_limit,XS_ACTIVE_POWER_STATION,1,15.793632889358673,11.00158687556521,8.590374268916616,0.9791215134600487
XS,mlp,no_limit,XS_ACTIVE_POWER_STATION,2,25.834610090559696,17.886637624968635,14.038847476142493,0.9441351343510176
XS,mlp,no_limit,XS_ACTIVE_POWER_STATION,3,33.78800039153646,23.71614678318325,18.79452195302088,0.9044714903356756
XS,mlp,no_limit,XS_ACTIVE_POWER_STATION,4,42.71184225436148,30.475525778649576,24.41954816093918,0.8473472511658199
XS,mlp,no_limit,XS_ACTIVE_POWER_STATION,5,49.604855399822185,35.63621478435691,29.53175091143036,0.7940999759833897
XS,mlp,no_limit,XS_ACTIVE_POWER_STATION,6,54.684629112704705,39.380389615064324,32.72962740613457,0.7497704682665552
XS,mlp,no_limit,XS_ACTIVE_POWER_STATION,7,58.45527231114971,42.83783826443613,36.41887069923791,0.7140728487712374
