station,model,limit_mode,target,step,rmse,mae,mape,r2
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,83,55.17436339497722,41.335847755614225,44462841408.56721,0.05994520678486348
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,84,55.02274626793976,41.217879107892955,44659747688.493164,0.06510458033553279
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,85,54.939581162715015,41.11067043267106,44526337019.03516,0.0679285730440563
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,86,54.63783273539149,40.7354975652976,43508553376.172424,0.07813901564260461
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,87,54.52392434743586,40.69022393891114,42532562903.507195,0.08197878138418979
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,88,54.462738599257094,40.56247144628272,42559834053.26313,0.08398411621354618
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,89,54.46282057842957,40.67911993907788,42429656528.132576,0.08398135857474309
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,90,54.68228976779837,40.72515441903038,41885540794.02894,0.0765839109817843
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,91,54.92828581525505,40.88379523750492,40758260112.600975,0.06825698621761911
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,92,55.21037004469966,40.97476329091664,40983683395.094475,0.0586624799273604
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,93,55.507148094750704,41.06765520844554,40940519269.758255,0.048621768302253066
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,94,55.79800601489485,41.22453249949838,41305806739.55283,0.03862518587770036
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,95,56.01399310626189,41.369748768894404,41849549890.80057,0.03116805800899347
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,1,9.266983464766579,5.689160577347866,921184184.496013,0.9733568869425291
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,2,14.612442006896778,9.21024522436573,2251729419.191225,0.9337548950298529
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,3,19.162885190794864,12.27827926421438,3427735726.822088,0.8860997699610839
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,4,22.60249061238718,14.65654717671949,4345928971.130931,0.8415415509029304
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,5,25.718516005642115,17.174815453723994,5106329057.468066,0.7948390898460256
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,6,28.330037933867022,19.310310159062535,5744965642.580758,0.7510586055177582
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,7,30.447164110776953,21.083079440666516,6530913348.020051,0.7124611694528451
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,8,32.71659290889908,22.857076620248915,7515593378.072868,0.668084580987669
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,9,34.60023704524483,24.381392046616615,8213015817.645701,0.628764554487202
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,10,36.30385833294616,25.636662752467846,9028813788.6538,0.5913073237456135
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,11,37.72642159736833,26.864350129956325,9959237459.463562,0.5586506258450112
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,12,38.718327506942416,27.804915393601142,10765923911.574177,0.5351375510714538
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,13,39.883166367914946,28.743457449363884,11674403793.197237,0.5068436449451867
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,14,40.8750741569665,29.57333323621598,13006055855.029337,0.48200868162924704
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,15,41.76399421405335,30.301900325648145,14544396945.33335,0.45923393826739944
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,16,42.73337472274556,31.13157608461106,15068168237.948668,0.4338392525095137
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,17,44.05710290463203,32.17329246526087,16181074789.471409,0.3982206999311877
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,18,45.04499724185693,33.11309429531413,15857237557.342329,0.3709327868798554
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,19,46.01539631721161,33.93701145776764,15754547953.904179,0.3435369975354442
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,20,47.062678732276765,34.76423551521801,16200672118.181065,0.31331555951127354
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,21,48.292191759331374,35.81736372031694,16385481907.868612,0.2769676083109347
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,22,49.268835736771436,36.70147786478121,16726040708.518482,0.24742719530092927
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,23,50.06029203157089,37.251381619023824,16675009958.428478,0.222800091699616
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,24,50.277816856167156,37.3254682590367,16917449989.667862,0.2160311508083067
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,25,50.53716657340699,37.493987009202954,17173588461.610868,0.20792234602531823
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,26,50.9422522468969,37.58861132672502,17473562824.35249,0.19517350110273934
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,27,51.4075813559348,37.929089029536264,17760986837.037582,0.18040306408580675
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,28,51.631405838192556,37.987283963989,18418344674.754536,0.17295617395416185
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,29,52.1837586867179,38.51213765642539,18827340540.843506,0.155166089168707
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,30,53.059278341165715,39.16399829274129,19497356699.117573,0.1265796609281028
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,31,53.47516574683952,39.50461430256953,20424387265.96204,0.11283397438238607
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,32,54.29291137858127,40.12262285582127,21350015228.46893,0.08549331463892906
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,33,54.72262276260093,40.478741318297644,22163875323.93271,0.07037251180811388
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,34,55.3007842480204,40.919931907602,22799692487.99546,0.05062513581512096
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,35,55.78081728782651,41.08345109002711,23737874518.056118,0.0340716900131014
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,36,56.1102321580134,41.41548448908546,24943399212.633663,0.02262938038583462
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,37,56.429088808702105,41.54882583792362,25176987794.62899,0.011489643868872412
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,38,56.68045422347759,41.793881360089934,25412789872.02729,0.00242768395366888
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,39,56.96147571425182,42.0703942694938,26465174839.357464,-0.0074887580998384
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,40,57.41445959138989,42.361992943942035,26932718248.58154,-0.023576502131945398
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,41,57.68842593149265,42.587423111993154,28086485202.2567,-0.033368271230162394
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,42,57.86831621394167,42.4817626168342,28555028161.84565,-0.039823040721873815
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,43,57.65505695210508,42.3674801790298,29237650137.041862,-0.032845879691891344
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_YI,44,57.711962551536395,42.2442893346917,30149808121.059944,-0.03488572571281767
