station,model,limit_mode,target,step,rmse,mae,mape,r2
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,90,48.59173608821467,37.80666153865724,63058345996.050514,0.26440300806430117
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,91,48.59802246109452,37.77324787602508,62336038289.65819,0.2642126655709258
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,92,48.62673561249139,37.80810630877673,61646965009.40185,0.2633429588124667
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,93,48.64608144106177,37.82680777590377,61054456284.56645,0.2626891874156363
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,94,48.71659610092931,37.886182924741995,60577691570.41596,0.2605501085250389
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,95,48.80332180544803,37.942131423634116,59902181533.2412,0.2579150149549
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,1,15.831359404355224,9.77542876255175,1993425591.4305973,0.9802381554983358
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,2,26.330060721332917,16.812285050397108,4854149300.965135,0.9453368339340392
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,3,34.480522188338675,22.444918190734445,7937696068.449351,0.9062597775973138
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,4,40.960058005083475,27.08416780906163,11042383379.93462,0.8677184007306759
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,5,46.394625892405244,31.183055675347138,13894290740.743536,0.8302875648496127
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,6,51.180266883298,35.04021174043386,16964730579.172113,0.7934698771825639
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,7,55.52977431284416,38.61691822834008,20038659639.17624,0.756874715063943
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,8,59.393371184974754,41.826364735403274,22741320648.107147,0.7218824678275148
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,9,62.837882420062954,44.73217244741807,25604475387.961823,0.6886882617906007
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,10,65.93162086141201,47.32405464185332,28567264678.34479,0.6572796293018492
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,11,68.83063557288187,49.87469789188707,31807488089.471275,0.6264781831710031
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,12,71.59863392604015,52.433470131562096,35243982290.34201,0.5958320363515586
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,13,74.12824522894665,54.878926885998965,38951071500.769325,0.5667813182083209
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,14,76.44589323756749,57.03173904222946,42241107609.93942,0.5392683400895626
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,15,78.5777362990551,59.017499214205785,45290046480.61431,0.5132132326434014
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,16,80.5981554017152,60.93063403700433,48517875301.66545,0.48785853155925074
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,17,82.49840592072864,62.81221654888501,51752099137.3736,0.4634244847348721
XYA,ridge,with_limit,XYA_ACTIVE_POWER_STATION,18,84.24510657355141,64.43302963706302,54800908587.95757,0.440437464161224
