model,station,step,limit_mode,RMSE_sum,RMSE_direct,MAE_sum,MAE_direct,R2_sum,R2_direct
lightgbm,XYA,19,with_limit,87.26516514871697,88.55075747795873,67.27263229620743,67.90632604259176,0.3964480954287901,0.3785340252442734
lightgbm,XYA,20,no_limit,89.9999561686672,91.65490220683341,68.10752060611148,68.42647402244717,0.358026072018753,0.33419938555057116
lightgbm,XYA,20,with_limit,88.72357545175254,90.59525613769262,68.83609983338788,69.80733026860206,0.3761059196830374,0.34950537961607775
lightgbm,XYA,21,no_limit,91.42619063132874,92.84167695978904,69.6321713068254,69.53924945430754,0.33770099284000454,0.3170344352060971
lightgbm,XYA,21,with_limit,90.28657066458855,91.80355295358935,70.37498092273425,70.93879615035951,0.3541090942695967,0.33222242095950905
lightgbm,XYA,22,no_limit,92.77495431138672,94.0511505318645,70.72598377273222,70.65177565843295,0.31801573795888394,0.2991241759669484
lightgbm,XYA,22,with_limit,91.57900436486788,93.1953615366859,71.56961624894329,71.91389183156927,0.33548515150693337,0.3118209470198119
lightgbm,XYA,23,no_limit,94.26607514179933,95.4364443598671,71.94765563957519,71.56147008525282,0.29591724915199547,0.2783255072676013
lightgbm,XYA,23,with_limit,93.14317954999152,94.23020562010281,72.78476848761703,73.00824674564349,0.3125913822875911,0.2964529733033038
lightgbm,XYA,24,no_limit,95.43983246305048,96.53930236410655,72.7616214792324,72.26695077720066,0.2784847506042796,0.2617652403235664
lightgbm,XYA,24,with_limit,94.45716240157016,95.71049579820064,73.69763068856884,73.99067503929004,0.2932660289318172,0.2743865741388425
lightgbm,XYA,25,no_limit,96.57405709557747,97.95718565069294,73.65820819074884,73.60275027644711,0.2612336067075941,0.23992092560807443
lightgbm,XYA,25,with_limit,95.45380230762669,96.4364434353394,74.22421964011761,74.39223136405185,0.27827351398923195,0.26333752399035903
lightgbm,XYA,26,no_limit,97.80774727074356,98.63319294584174,74.68838286678604,74.4313462231666,0.24247394075887563,0.22963374735317232
lightgbm,XYA,26,with_limit,96.28878196553096,97.20054456701922,74.58411929452524,74.60270604471677,0.26582016693611565,0.2518503777531238
lightgbm,XYA,27,no_limit,98.86987838271241,99.7095032297401,75.45003368743045,75.3555716380749,0.22593208795559883,0.21272915247587998
lightgbm,XYA,27,with_limit,96.91763411871749,97.63501466698845,75.10667234062362,74.82900665842091,0.2561991459562101,0.24514722399977762
lightgbm,XYA,28,no_limit,99.81911948492224,101.01407455934573,76.07571849850974,76.77955059499031,0.21099721890352374,0.19199352012218995
